gauge,year,realspace_a3_off_streamflow,realspace_a3_on_streamflow
210022,1991,99.73708305286145,84.98482763304342
210022,1994,165.30238217883084,140.4888315263629
210022,1995,527.312208108246,463.59893424468646
210022,1996,443.2508166448215,377.6809322026431
210022,1997,224.52780576358623,176.68147091618067
210022,1998,704.3687932475835,609.6005970392055
210022,1999,742.8606534028943,639.1420299491041
210022,2000,509.31357150484683,416.5998169050041
210022,2001,724.4055186287154,610.9745011397309
210022,2002,247.87189249493665,176.64876884073158
210022,2003,262.10671156939884,182.5193008909017
210022,2004,381.91311559367335,277.5461866387093
210022,2005,515.5318062752252,388.83056549417654
210022,2006,263.69004556094774,170.88625640494286
210022,2007,693.5039539791169,534.5966615646065
210022,2009,602.619984386121,460.4639153937376
210022,2010,606.2171662893439,436.82393037170885
210022,2011,992.0708789565508,768.5959141792565
210022,2012,476.40490643395657,308.92683843945946
210022,2013,664.0811274841642,460.31516883215227
210022,2014,191.87821590529748,95.62924807340134
210022,2015,590.7384316894762,381.7018768307235
210022,2016,482.4299260929806,282.18442186695074
210022,2017,302.6455953191631,146.58010446279113
210022,2018,401.72736744701467,208.00266024498328
210022,2019,40.246733007035566,19.16503099117232
210022,2020,641.9154279766808,377.5485583275557
210022,2021,1111.621356430297,758.0288147815287
210040,1959,29.342003517144963,29.342003517144963
210040,1960,30.424952148192435,30.424952148192435
210040,1963,61.49317215108142,61.49317215108142
210040,1964,47.87404903001325,47.87404903001325
210040,1965,6.640956723752519,6.640956723752519
210040,1966,14.348345531200215,14.348345531200216
210040,1967,26.308255299219603,26.308255299219603
210040,1968,49.80216319409402,49.80216319409402
210040,1969,52.77692258849648,52.77692258849648
210040,1970,32.18194158731519,32.18194158731519
210040,1971,35.78849434211962,35.78849434211962
210040,1973,47.501424111301134,47.501424111301134
210040,1974,31.17583894087646,31.17583894087646
210040,1975,23.415421757425904,23.415421757425904
210040,1976,45.9568427993497,45.9568427993497
210040,1977,37.70174136620735,37.70174136620735
210040,1978,61.815730205879795,61.815730205879795
210040,1979,32.96297524935218,32.96297524935218
210040,1980,0.007218597461645539,0.00721859746164553
210040,1981,31.48052826192585,31.48052826192585
210040,1982,7.985381788130962e-5,7.985381788130962e-5
210040,1983,44.1871391724231,44.1871391724231
210040,1984,52.92702706068099,52.92702706068099
210040,1985,32.050088408593005,32.050088408593005
210040,1986,19.573668226514847,19.573668226514847
210040,1987,46.152352131614215,46.152352131614215
210040,1988,60.82053642015042,60.82053642015042
210040,1989,56.447551512002484,56.44755151200248
210040,1990,64.4065654704111,64.4065654704111
210040,1991,29.59944064164381,29.59944064164381
210040,1992,34.84597239966153,34.84597239966153
210040,1993,50.940477596640704,50.940477596640704
210040,1995,28.367919114598685,28.367919114598685
210040,1996,48.40732880762134,48.40732880762134
210040,1997,21.382683408629894,21.382683408629894
210040,1998,87.03636145778228,87.03636145778228
210040,1999,50.650104216061074,50.650104216061074
210040,2004,30.57854737092969,30.57854737092969
210040,2005,27.08594494364593,27.08594494364593
210040,2006,4.772839467882045,4.772839467882045
210040,2007,68.24191518269552,68.24191518269552
210040,2008,51.01796777366322,51.01796777366322
210040,2009,18.329240467811292,18.329240467811292
210040,2010,53.96870698839124,53.96870698839124
210040,2011,48.2579142439099,48.2579142439099
210040,2012,24.177444155669217,24.177444155669217
210040,2013,34.66809636333883,34.66809636333883
210040,2014,28.50240079602564,28.50240079602564
210040,2015,48.26870862993307,48.26870862993307
210040,2016,54.06620312160825,54.06620312160825
210040,2017,0.03127376967862863,0.03127376967862863
210040,2018,6.323696730391153e-5,6.323696730391153e-5
210040,2019,3.056692544901116e-8,3.0566925449011164e-8
210040,2020,69.22769431840186,69.22769431840186
210040,2021,73.4706627958603,194.41868855647425
211009,1973,182.25533226008164,182.25533226008164
211009,1974,326.46333861645826,326.46333861645826
211009,1975,231.72010533298112,231.72010533298112
211009,1979,1.4520171971611214e-7,1.4520171971611217e-7
211009,1980,0.43225304094622774,0.43225304094622774
211009,1981,293.42732150600716,293.42732150600716
211009,1982,44.89265455366694,44.89265455366694
211009,1983,148.804903757671,148.804903757671
211009,1984,299.7988876608621,299.7988876608621
211009,1985,209.1744217823386,209.1744217823386
211009,1986,181.48436510624782,181.48436510624785
211009,1987,198.73975188905388,198.73975188905388
211009,1993,47.4450316784464,47.4450316784464
211009,1994,12.47486189942705,12.47486189942705
211009,1995,173.19078535934693,173.19078535934693
211009,1996,139.78087174120566,139.78087174120566
211009,1997,60.4741833465386,60.4741833465386
211009,1998,246.61580963311783,246.61580963311783
211009,1999,233.93291122484763,233.93291122484763
211009,2000,78.03255989555998,78.03255989555998
211009,2001,206.20676139979363,206.20676139979363
211009,2002,115.08845050381404,115.08845050381404
211009,2003,55.57581166782313,55.57581166782313
211009,2004,79.3467477315023,79.3467477315023
211009,2005,59.505191507860836,59.50519150786083
211009,2006,46.247112203971014,46.247112203971014
211009,2007,400.09595350084095,400.09595350084095
211009,2008,333.32400782270986,333.32400782270986
211009,2009,49.442600140850224,49.442600140850224
211009,2010,181.85667048161864,181.85667048161864
211009,2011,349.192066612192,349.192066612192
211009,2012,110.40902646719854,110.40902646719854
211009,2013,264.6247230650017,264.6247230650017
211009,2014,109.10870967914008,109.10870967914008
211009,2015,321.56582741554155,321.56582741554155
211009,2016,144.60304307733418,144.60304307733418
211009,2017,130.28409987265007,130.28409987265007
211009,2018,79.15510761882814,79.15510761882814
211009,2019,67.50463042540218,67.50463042540218
211009,2020,376.7097904024504,376.7097904024504
211009,2021,272.4534653255372,489.1248410491162
211013,1979,15.295634725748037,15.295634725748036
211013,1980,3.495433812425562,3.4954338124255626
211013,1981,316.0292026215543,316.0292026215543
211013,1982,87.89294983745353,87.89294983745353
211013,1983,214.6555914647812,214.6555914647812
211013,1984,297.3322279481778,297.3322279481778
211013,1985,275.17061378327554,275.17061378327554
211013,1986,247.1682999125989,247.1682999125989
211013,1987,247.63045726160345,247.63045726160345
211013,1988,562.1523592186542,562.1523592186542
211013,1989,504.53214129527163,504.5321412952716
211013,1992,328.5663751200521,328.5663751200521
211013,1993,67.03722703605322,67.03722703605322
211013,1994,36.58297070360552,36.58297070360552
211013,1995,193.89233009408773,193.89233009408773
211013,1996,185.81283859558778,185.81283859558775
211013,1997,111.34856050396863,111.34856050396864
211013,1998,328.88176753883675,328.88176753883675
211013,1999,348.2239272413829,348.2239272413829
211013,2000,110.96506168418051,110.96506168418053
211013,2001,193.22572118272942,193.22572118272944
211013,2002,155.33386874528543,155.33386874528543
211013,2003,100.4658605816396,100.4658605816396
211013,2004,78.43855820274295,78.43855820274295
211013,2005,62.01000010238578,62.01000010238578
211013,2006,64.67086281652594,64.67086281652594
211013,2007,505.9696983186565,505.9696983186565
211013,2008,424.5504539237548,424.5504539237548
211013,2009,137.1982461953712,137.1982461953712
211013,2010,237.30330051089192,237.30330051089192
211013,2011,466.8687252676518,466.8687252676518
211013,2012,208.76889835863827,208.76889835863827
211013,2013,355.99429065503625,355.99429065503625
211013,2014,123.63549147287604,123.63549147287604
211013,2015,381.02932126294405,381.02932126294405
211013,2016,241.42632148706048,241.42632148706048
211013,2017,185.35776967024208,185.35776967024208
211013,2018,132.3665085887245,132.3665085887245
211013,2019,115.81410556746953,115.81410556746953
211013,2020,454.70604595780145,454.70604595780145
211013,2021,356.52649054395494,526.9064994480866
212260,1969,399.0386924752823,399.0386924752823
212260,1970,274.36871568206305,274.36871568206305
212260,1971,247.34183228589546,247.34183228589544
212260,1972,238.0798945700458,238.0798945700458
212260,1974,484.1254165782482,484.12541585116975
212260,1975,366.61809798077496,364.8137829184879
212260,1976,345.35596071709887,341.64930677177955
212260,1977,146.10170454434183,141.4436934943512
212260,1978,580.8468838379649,566.8826562879719
212260,1979,28.29077988483859,22.178456847469203
212260,1983,311.68701485561684,288.08213472578507
212260,1984,391.8571136842011,361.6206889784071
212260,1985,249.99216028259232,224.10239983333645
212260,1988,481.9978701849537,434.0568463974062
212260,1989,336.7745109760348,294.2608033280826
212260,1990,554.2221723771972,494.7033444610176
212260,1991,257.37714857650303,217.2353915331404
212260,1992,319.6210022010034,268.77424560061655
212260,1993,193.7988439646676,153.26739075800538
212260,1999,283.7900846057155,216.6805972087339
212260,2000,251.28709597541467,185.41346623736473
212260,2001,128.3776054832182,71.45441597865455
212260,2002,58.705128283145015,5.797894675448797
212260,2004,111.80951863382225,45.75421212965948
212260,2005,189.29124029950603,109.96925590798828
212260,2006,36.68833687213222,0.03848447898148408
212260,2007,317.2348147148544,212.5796686758084
212260,2008,184.66941872173393,96.66980042412256
212260,2009,124.80786289206834,49.62553533967685
212260,2010,373.5540906548934,249.6928724657024
212260,2011,241.08856326720556,140.41572015935407
212260,2012,298.29380707169014,180.47236737505267
212260,2013,252.3544776499943,141.62288962589028
212260,2014,236.32105351601746,126.56406779202288
212260,2015,287.16647262938744,167.75128394244337
212260,2016,358.9663569043724,221.4179053007595
212260,2017,109.69139116335424,9.3438266054116
212260,2018,71.54888056980751,0.04914618596155273
215002,1970,334.4812682156394,334.4812682156393
215002,1971,133.53113065686514,133.5311306568651
215002,1972,51.675925205101215,51.67592520510117
215002,1973,175.1819625862591,175.1819625862591
215002,1974,694.6786075114092,694.6786075114092
215002,1975,630.2842169019875,627.1168418034429
215002,1976,451.82348314884626,445.9392122581326
215002,1985,339.06260613029633,296.551015256585
215002,1986,148.90239160652646,109.82452485812766
215002,1990,281.3336586354488,222.56789515702351
215002,1991,396.4047216856533,311.6442613936838
215002,1992,441.09465108787913,346.3862641873686
215002,1993,173.92059690591745,106.03777360408723
215002,1994,66.52207409853986,32.365791756865995
215002,1995,224.76558549159193,138.86358604231546
215002,1996,206.43812940991415,119.1282633058634
215002,1997,110.89624980987061,50.04869225180882
215002,1998,297.0898433273136,183.94819898827015
215002,1999,274.195418868538,159.14857488863774
215002,2000,140.45144546410194,57.92265578859028
215002,2002,27.87857044035894,12.897386211720637
215002,2003,136.69300113369718,50.79401912511619
215002,2004,52.98139934559815,16.21235465031111
215002,2007,294.6682811620316,157.05679151363418
215002,2008,97.08261623015024,22.953090558402863
215002,2009,25.715703356164575,5.863250773231499
215002,2010,366.6043686837923,163.69350182644112
215002,2011,297.85761505807744,109.11821304283372
215002,2012,350.90594925085236,140.88619352840442
215002,2013,304.43419663711825,101.07430737757248
216002,1962,766.409793910077,645.8271134456395
216002,1964,782.9966065029042,640.1276604421038
216002,1965,256.0104122181228,156.08828486550928
216002,1966,600.5923194990675,456.2321415329863
216002,1967,447.34263650251927,320.64711300513204
216002,1968,208.75163829060966,110.19786046496688
216002,1974,1608.6592253960016,1356.4903127112714
216002,1975,1481.2832824682946,1198.1973118036358
216002,1976,1397.2234344848587,1102.971084498648
216002,1977,569.9147566539134,370.957721479152
216002,1978,1274.1203240346217,979.1032020337872
216002,1979,367.029004913398,186.4706473058256
216002,1980,52.05695169819273,13.063907463805927
216002,1982,48.155003735159816,22.00740268085459
216002,1983,785.5347382717612,550.1650614575954
216002,1991,1027.5656372182386,754.4759746057931
216002,1992,960.6877567356129,633.2172383264926
216002,1993,506.8072319212669,246.79782895248172
216002,1994,406.89742516197794,161.7485620249614
216002,1995,550.0403545346029,267.23650864122897
216002,1996,513.6730746944352,240.59359423645645
216002,1997,536.1849068284337,253.62421436018244
216002,1998,765.9735752487491,433.1582010816477
216002,1999,805.3164689938542,442.4715355173605
216002,2000,545.699367669087,231.4995294009523
216002,2001,630.9839425643814,295.827419456618
216002,2002,348.63018791776574,83.22940098861959
216002,2003,586.2595292830221,243.96913284735328
216002,2004,494.2024883992231,166.00718632383274
216002,2005,640.2755688986764,270.4350184391766
216002,2006,372.20066093482245,87.56355863723961
216002,2007,903.1148477032837,459.3361999107533
216002,2008,475.7882049052647,132.3573888484245
216002,2009,231.00912242361716,25.848963431092074
216002,2010,746.4505748892491,309.12985976424875
216002,2011,810.9749161250119,351.16499308821557
216002,2012,713.665410114856,264.39826475466583
216002,2013,941.1565073280168,431.37353332400056
216002,2014,917.8055169463444,402.9507173362101
216002,2015,957.2678911155328,430.17178526265104
216002,2016,906.8410970800339,380.5555068932355
216002,2017,537.8676252607374,103.44105200497827
216002,2018,347.0769385859448,28.244662225376167
216002,2019,80.05606198966058,3.9603893417547353
216002,2020,1069.8850067226201,438.6507844738149
216002,2021,1371.936352256177,626.439381114958
216009,1986,95.30617768738121,95.3061776873812
216009,1987,26.57578003913087,26.57578003913087
216009,1988,391.7205875460442,391.7205875460442
216009,1989,456.31367274110096,456.31367274110096
216009,1990,381.2444077173646,381.24440771736454
216009,1991,494.0552222323503,494.0552222323503
216009,1993,61.858513890254855,61.85851389025486
216009,1994,52.1631327532989,52.1631327532989
216009,1995,173.48005843086727,173.48005843086727
216009,1996,161.06929127530728,161.06929127530728
216009,1997,156.66325630089412,156.66325630089412
216009,1998,315.81604386169823,315.81604386169823
216009,1999,258.1955709642415,258.1955709642415
216009,2000,108.07351619285458,108.0735161928546
216009,2001,148.21032406018892,148.21032406018892
216009,2002,19.05563883170093,19.05563883170093
216009,2003,94.91522160166546,94.91522160166546
216009,2004,51.5075230689074,51.5075230689074
216009,2005,130.0139317817621,130.01393178176212
216009,2006,32.94121404048432,32.94121404048431
216009,2007,238.11663925251753,238.11663925251753
216009,2008,74.73831704900125,74.73831704900125
216009,2009,10.139049583468646,10.139049583468651
216009,2010,223.3169822396871,223.3169822396871
216009,2011,217.5426172195645,217.5426172195645
216009,2012,198.95366137798163,198.95366137798163
216009,2013,250.84155502950424,250.84155502950424
216009,2014,307.01776221043525,307.01776221043525
216009,2015,311.28757227016166,311.28757227016166
216009,2016,319.52771458407074,319.52771458407074
216009,2017,92.09157514111722,109.66139530132035
216009,2018,35.96060492184593,75.11806993467071
216009,2019,1.3642830760667024,13.319249505385407
216009,2020,403.61845287957453,524.017701157633
216009,2021,580.9435675780879,734.4487916121634
218001,1971,394.44648220052073,394.44648220052073
218001,1972,139.2358804488847,139.2358804488847
218001,1973,341.5117587328795,341.5117587328795
218001,1974,929.6311015669845,929.6311015669844
218001,1975,830.7082322728768,830.7082322728768
218001,1976,520.6715485686843,518.9112185624092
218001,1977,115.10404771391326,112.23416174236304
218001,1978,834.9581648518223,823.6125954804403
218001,1979,136.25664826977984,129.94188483958908
218001,1980,82.14545039841475,74.64406044060757
218001,1981,300.8587930852709,287.644395675195
218001,1982,4.393667438838049,3.1969429664139444
218001,1983,530.4112005550777,506.64216191521865
218001,1984,420.31951990378246,396.493860198104
218001,1985,480.4267811700835,452.01198326319474
218001,1986,92.37481764482723,75.78295689296102
218001,1987,199.76185827004218,177.1029230721662
218001,1988,653.4334554064405,607.1843720211576
218001,1989,525.786270323468,482.369473570216
218001,1990,349.66251348043716,312.8680227761845
218001,1991,750.9742075417666,690.4057406171961
218001,1992,647.885961280914,591.03863037156475
218001,1993,209.9733913116757,176.87931452117732
218001,1994,79.159139684758685,47.69335467833165
218001,1995,309.325420001987,259.92394636709037
218001,1996,136.90566927041925,96.63272626985724
218001,1997,233.21637442295514,184.50853443160275
218001,1998,281.9860456258873,225.0251703493998
218001,1999,261.61507692861983,203.6275519442108
218001,2000,185.1342777089255,131.85770489600023
218001,2001,383.02243699340147,309.9371196558967
218001,2002,14.303747478860545,2.713880521963042
218001,2003,159.6605690133164,100.25728395262676
218001,2004,87.25424003530814,34.45950780046062
218001,2005,329.41851945300533,246.37485123926888
218001,2006,44.138874224787244,7.598013658017808
218001,2007,471.95391719654924,365.37372542855496
218001,2008,77.00664166398018,19.78069903423881
218001,2009,41.091143948682024,5.33789788631152
218001,2010,636.5183727602824,506.072693060094
218001,2011,482.1361251263218,368.546152659581
218001,2012,543.9970542614745,417.6652792194714
218001,2013,411.77377280480414,299.24336676075325
218001,2014,525.5199256163755,392.41756230290434
218001,2015,414.26932363563066,294.02967762309976
218001,2016,547.9061251226497,400.1633803389949
218001,2017,297.8847173441984,187.21355056110673
218001,2018,129.99722799926687,45.81881583475892
218001,2019,61.944677465917835,6.715551162722756
218001,2020,567.9993835031548,396.8074105926003
218001,2021,846.0915983673619,617.9291482833507
218005,1965,28.200585531143357,28.200585531143293
218005,1966,252.33772316246706,252.33772316246703
218005,1967,171.55948728655162,171.55948728655153
218005,1968,19.885149889277855,19.885149889277805
218005,1969,338.88519936263094,338.8851993626309
218005,1970,444.8613756969809,444.8613756969808
218005,1971,332.8222609076597,332.8222609076596
218005,1972,84.00745194115434,84.00745194115426
218005,1973,176.24044263836976,176.2404426383697
218005,1974,941.2738289727706,941.2738289410704
218005,1975,1111.6878480409084,1108.482263037759
218005,1976,762.7626151736262,756.9961397346001
218005,1977,150.0997670144032,144.40053541325807
218005,1978,789.3970450344023,770.7446857739593
218005,1979,188.896046470743,174.8990654392951
218005,1980,17.864088174633515,15.74364103335494
218005,1981,135.08873940358475,116.99325414233836
218005,1982,7.237914067265188,6.2256740740545595
218005,1983,332.93102637399943,296.7511100399944
218005,1984,430.38774134001534,386.6468317147368
218005,1985,506.76771313113426,455.3418025559399
218005,1986,76.10298278469048,56.49331514984109
218005,1987,61.0690030703214,43.655165515465
218005,1988,617.7468811781822,545.7536439252228
218005,1989,616.5353901353844,538.9590213206362
218005,1990,422.0067232517066,351.70660716888796
218005,1991,803.7136981975971,707.6461795084593
218005,1992,804.8215403282642,701.7521101429028
218005,1993,242.63398923658198,174.50475998231997
218005,1994,68.25030929704884,40.38305102245528
218005,1995,215.53300706334414,141.9717031348279
218005,1996,121.96704246961744,70.81824698995398
218005,1997,212.4579190840467,136.2157692002614
218005,1998,300.83667022114207,207.30170362660695
218005,1999,264.46646207618153,166.87937982631323
218005,2000,131.93133324766617,66.6215864072617
218005,2001,289.5968689335216,181.53465955151103
218005,2002,35.53515807034979,16.615503742604446
218005,2003,107.27727756935715,46.556998000397385
218005,2004,38.416979489807915,16.081824738005672
218005,2005,217.28996682015358,104.6643369527402
218005,2006,52.78804897498537,21.14303051006547
218005,2007,411.2199304597142,250.39719518135135
218005,2008,102.50019376128273,36.55352809995035
218005,2009,34.764936235018524,12.849414386657529
218005,2010,566.1047558243907,361.703796616562
218005,2011,500.65146333657856,297.85917044073705
218005,2012,521.8784103039264,310.01079924525413
218005,2013,421.81907950464785,222.62067389912465
218005,2014,529.8288942119862,304.0606506509968
218005,2015,408.90749641932894,201.83070029345512
218005,2016,554.2213703506883,311.3490991201655
218005,2017,279.6015033226704,91.34913397713144
218005,2018,60.198782830036606,13.253449105928349
219006,1959,500.5420261751917,500.5420261751917
219006,1960,462.63088871330933,462.63088871330933
219006,1961,812.9709433058556,812.9709433058556
219006,1962,497.8591752372209,497.8591752372209
219006,1963,631.1968004748695,631.1968004748695
219006,1964,418.53856451413833,418.53856451413833
219006,1965,82.98158624158046,82.98158624158047
219006,1966,243.40146525719118,243.4014652571912
219006,1967,142.26194262754078,142.26194262754078
219006,1968,56.186012655629014,56.18601265562903
219006,1969,262.044706041818,262.044706041818
219006,1970,406.9484933766304,406.9484933766304
219006,1971,522.6150528898394,522.6150528898394
219006,1972,159.4987844186986,159.4987844186986
219006,1973,176.01914262564537,176.01914262564537
219006,1974,642.88566646827,642.88566646827
219006,1975,767.4014032230473,767.4014032230473
219006,1976,663.7326178414661,663.7326178414661
219006,1977,231.90138087557554,231.9013808755755
219006,1978,691.9761799672382,691.9761799672382
219006,1979,257.16951890344194,257.16951890344194
219006,1980,93.46937660885484,93.46937660885486
219006,1981,155.45476893532884,155.45476893532884
219006,1982,29.385906164452713,29.385906164452713
219006,1983,297.1687958776833,297.1687958776833
219006,1984,402.2051828224832,402.2051828224832
219006,1985,535.9799700010249,535.9799700010249
219006,1986,171.29812642485552,171.29812642485552
219006,1987,96.7444973310913,96.7444973310913
219006,1988,435.5202898981467,435.5202898981467
219006,1989,500.0534696566914,500.0534696566914
219006,1990,391.51439918609793,391.51439918609793
219006,1991,535.0271365544721,535.0271365544721
219006,1992,656.3579916444652,656.3579916444652
219006,1993,316.95399326158196,316.95399326158196
219006,1994,142.457535116336,142.457535116336
219006,1995,165.91187083282014,165.91187083282017
219006,1996,65.81507540040562,65.81507540040562
219006,1997,118.89766229014995,118.89766229014998
219006,1998,86.21343080024147,86.21343080024145
219006,1999,80.68426797425222,80.68426797425221
219006,2000,98.56055806118673,98.56055806118674
219006,2001,196.53008885846197,196.53008885846197
219006,2002,36.66040719806601,36.660407190529135
219006,2003,38.87890136689179,37.6227504214399
219006,2004,31.82222166435788,29.75566775987245
219006,2005,81.34131498615328,72.23313917045039
219006,2006,24.71993574659637,21.21107319698855
219006,2007,140.07756820984773,115.5487239375745
219006,2008,27.728729515790654,21.867302418516772
219006,2009,8.876084676977694,7.0088338536612165
219006,2010,246.64608672126056,195.65556065807965
219006,2011,434.4129868131772,366.2700189625539
219006,2012,430.5829170563768,355.9373125399598
219006,2013,329.9869381043772,254.4923658948034
219006,2014,353.8342601182407,268.085029348862
219006,2015,349.3256337784104,255.815165332604
219006,2016,429.6360593926024,316.7991411757141
219006,2017,235.45718916395703,142.1519367737218
219006,2018,95.29463433631793,47.07676574571696
219006,2019,27.816036947379057,13.973636048087826
219006,2020,247.6202174036427,129.25206873336867
219006,2021,637.6432432539214,448.3199666910067
221208,1980,62.5734499002857,46.764206402589295
221208,1981,108.55771286192095,83.44027641859346
221208,1982,19.708099032686295,13.221035372710976
221208,1983,209.0537922837883,172.0632308885571
221208,1984,344.99322846473086,296.68673733610854
221208,1985,578.9334562077072,509.522178165167
221208,1986,142.46386746444134,103.16786089356548
221208,1987,112.53951581057316,74.00639297510631
221208,1988,364.0668044250905,299.8144884430812
221208,1989,456.204886658875,382.7224437288555
221208,1990,313.6726222368169,248.69774616492495
221208,1991,370.61621694881273,298.7042766161446
221208,1992,438.7266567171857,356.1694598536889
221208,1993,208.77106621015588,147.42615960834854
221208,1994,183.60916180184333,121.23309856936412
221208,1995,349.0596716538027,263.5626229676309
221208,1996,203.95780066277604,135.29208270689006
221208,1997,147.95232476142675,85.82158888880213
221208,1998,269.85969286226504,188.21704288819404
221208,1999,175.5352579651251,100.1426247835754
221208,2000,197.2329204719258,118.1477994956982
221208,2001,363.8514666037483,260.00234750097115
221208,2002,239.36144278054292,148.60809326987007
221208,2003,77.84319693261568,24.1996629770812
221208,2004,134.98046592778616,53.039884573593675
221208,2005,172.61820238938702,75.94062446692014
221208,2006,148.85320027247255,62.85945595574304
221208,2007,288.1566784030467,165.99481638425593
221208,2008,111.5135961549049,30.771128044552405
221208,2009,37.868630558572455,8.359425096783811
221208,2010,173.42761093192956,60.73346274237247
221208,2011,322.65488240177865,175.67463333266633
221208,2012,407.1248458523187,246.1190837565522
221208,2013,379.5045564742694,220.492607261022
221208,2014,417.6919058329457,247.62630717507497
221208,2015,426.97274067644224,253.0229487919945
221208,2016,341.6317899842506,178.11070422643877
221208,2017,132.10429619197507,29.21440055883797
221208,2018,86.73909204902549,13.570253280812656
221208,2019,73.6816511524003,10.42825272218423
221208,2020,263.1931242832866,98.45881448569028
221208,2021,473.6511976708864,246.08024978707323
222016,1976,341.44355476409714,341.44355476409714
222016,1977,273.81832445018745,273.81832445018745
222016,1979,207.3616808937763,207.3616808937763
222016,1980,252.90819489691842,252.9081948969184
222016,1981,331.82029648207015,331.82029648207015
222016,1982,181.72677707863463,181.72677707863463
222016,1983,391.472495115945,391.472495115945
222016,1986,264.29730406785313,264.29730406785313
222016,1987,223.1209486121296,223.1209486121296
222016,1988,331.8253769356354,331.8253769356354
222016,1989,350.83506299689947,350.83506299689947
222016,1990,359.9067132208644,359.9067132208644
222016,1991,380.8863337512036,380.8863337512036
222016,1992,468.74197999648345,468.74197999648345
222016,1993,403.138112198025,403.138112198025
222016,1994,294.40391443998794,294.40391443998794
222016,1995,379.50911442196616,379.50911442196616
222016,1997,219.06068730209213,217.19073585432977
222016,1998,313.89637112972287,306.76189077964534
222016,1999,316.54490487288865,305.8365524939143
222016,2000,369.4110117983864,354.68782631982685
222016,2001,371.93924131218,354.03025265988435
222016,2002,296.2236109106363,276.9826422338207
222016,2004,267.4052245072493,251.79506740120425
222016,2005,331.82283570605125,303.11513870991723
222016,2006,203.92335697549265,176.1463437051857
222016,2007,285.74700750258035,248.20024278988623
222016,2008,258.8326479469907,219.30176281133055
222016,2009,240.67642491009576,199.03413870230668
222016,2010,445.68440439058423,383.5393683014251
222016,2012,417.7504074675484,372.3480927815464
222016,2013,386.66823736225405,322.95374737771937
222016,2014,390.1844005336184,314.25977344649175
222016,2015,342.23740413719025,263.76502812807934
222016,2017,301.4497833565262,253.2188896169162
222016,2018,252.55242314543756,185.5761470312776
222016,2019,199.83981932350468,126.51231309863232
222016,2020,343.7239454910341,240.4653069188722
222016,2021,514.1457684080488,378.0838002860556
222210,1965,37.17931465489829,37.17931465489831
222210,1966,114.66726190788305,114.66726190788312
222210,1967,25.69744640331636,25.697446403316373
222210,1968,42.11889585713333,42.11889585713333
222210,1969,130.8741841625523,130.87418416255233
222210,1970,181.4532015099528,181.45320150995283
222210,1974,240.88841697850276,240.88841697850285
222210,1975,129.03471630574904,129.0347163057491
222210,1976,59.48492860717378,59.484928607173835
222210,1977,117.4019462077632,117.40194620776327
222210,1978,206.79994199342445,206.79994199342448
222210,1979,12.612484779602084,12.612484779602088
222210,1980,19.11667768552684,19.116677685526856
222210,1981,46.11702104600483,46.11702104600482
222210,1982,8.32556426698039,8.325564266980392
222210,1983,128.71222471647934,128.15583398385175
222210,1984,160.0902569222246,158.53967909458717
222210,1985,171.8120592561961,169.29330377685923
222210,1986,26.80327698312956,25.23339804705787
222210,1987,19.87492531283209,18.31109685751884
222210,1988,51.05055178855836,46.728165425217114
222210,1989,129.44503158522306,122.60795649662168
222210,1990,116.13826431197346,108.52340351788835
222210,1991,126.71669720644647,118.22614649944607
222210,1992,161.05102434270347,151.84499831568723
222210,1993,83.01006008843272,74.17693677542937
222210,1994,55.66303638048651,47.524274356568945
222210,1995,87.79846635594853,76.808883016906
222210,1996,51.97799599347436,42.517424081334056
222210,1997,7.828962517543375,5.9859657660579675
222210,1998,65.55845678217527,52.83222578356767
222210,1999,26.382461296172973,19.414124068691873
222210,2000,66.43252446766675,52.00434829592095
222210,2001,101.9549608453015,84.23295797015709
222210,2002,54.8167120321675,40.35136988654097
222210,2003,31.496436066949997,21.42449248825898
222210,2004,39.08708538594864,26.43180156822301
222210,2005,72.77326059285951,52.58141709631423
222210,2006,41.88219157750839,27.130342945086856
222210,2007,96.68742097689524,71.84898141523705
222210,2008,31.203905086660736,18.81559376394384
222210,2009,15.046886526083757,8.618067835849383
222210,2010,66.01709054081428,42.24989740059574
222210,2011,123.78450518042796,92.78767838061133
222210,2013,79.90348841840388,56.188158238239176
222210,2014,148.77027669660717,114.44096640832348
222210,2015,140.06609923179818,103.27416565350264
222210,2017,28.746108125230315,15.849659052406585
222210,2018,26.582195802642683,12.46056109530922
222210,2019,24.319599290374438,10.637762849653328
222213,1959,201.08124264404114,201.0812426440411
222213,1960,205.2142681186795,205.2142681186795
222213,1961,165.88824632032387,165.88824632032387
222213,1962,133.47479038800662,133.47479038800662
222213,1963,189.0973853424711,189.09738534247109
222213,1964,211.96877262108,211.96877262108
222213,1965,98.9477075032093,98.94770750320929
222213,1966,163.27202695880433,163.27202695880433
222213,1967,51.37553978733131,51.3755397873313
222213,1968,61.02540712262223,61.02540712262221
222213,1969,183.69790854125625,183.69790854125625
222213,1970,240.69869675224382,240.6986967522438
222213,1971,188.1073426557871,188.1073426557871
222213,1972,54.55713437669247,54.55713437669246
222213,1973,161.07907242492348,161.07907242492348
222213,1974,354.7336939105018,354.73369391050187
222213,1975,254.49304348346277,254.49304348346277
222213,1976,131.82952192160505,131.829521921605
222213,1977,94.12546188157768,94.12546188157766
222213,1978,263.16290320132106,263.16290320132106
222213,1979,54.42292386983938,54.42292386983937
