replicate,gauge,contains_CO2,streamflow_model,parameter,parameter_value,AIC
1432,403226,FALSE,streamflow_model_precip_seasonal_ratio_auto,a4,-432.0365425844016,550.7725865309616
1432,403226,FALSE,streamflow_model_precip_seasonal_ratio_auto,b,0.01168110565798061,550.7725865309616
1432,403226,FALSE,streamflow_model_precip_seasonal_ratio_auto,sd,52.920316514421046,550.7725865309616
1356,403226,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,a0,-488.0107179727038,550.0725859344401
1356,403226,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,a1,0.6608155923751546,550.0725859344401
1356,403226,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,a2,0.2098389371982876,550.0725859344401
1356,403226,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,a3_slope,-0.00884067880621275,550.0725859344401
1356,403226,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,a4,-413.8356335998801,550.0725859344401
1356,403226,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,a5,128.19498322753816,550.0725859344401
1356,403226,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,b,0.01194898268327536,550.0725859344401
1356,403226,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,sd,50.4906117832266,550.0725859344401
1456,403230,FALSE,streamflow_model_precip_seasonal_ratio_auto,a0,-592.5934349088732,585.3490139914702
1456,403230,FALSE,streamflow_model_precip_seasonal_ratio_auto,a1,0.6390932572002558,585.3490139914702
1456,403230,FALSE,streamflow_model_precip_seasonal_ratio_auto,a2,0.1921852505734838,585.3490139914702
1456,403230,FALSE,streamflow_model_precip_seasonal_ratio_auto,a4,-491.22293858010266,585.3490139914702
1456,403230,FALSE,streamflow_model_precip_seasonal_ratio_auto,b,0.00635432208104352,585.3490139914702
1456,403230,FALSE,streamflow_model_precip_seasonal_ratio_auto,sd,54.05566897286051,585.3490139914702
1452,403230,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,a0,-596.5752300222339,589.1893105939428
1452,403230,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,a1,0.6412514319075129,589.1893105939428
1452,403230,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,a2,0.1931320763868818,589.1893105939428
1452,403230,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,a3_slope,0.06141794792665545,589.1893105939428
1452,403230,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,a4,-489.4566193848132,589.1893105939428
1452,403230,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,a5,131.27651865130233,589.1893105939428
1452,403230,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,b,0.00632086475924609,589.1893105939428
1452,403230,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio_auto,sd,53.97428949149644,589.1893105939428
1564,403232,FALSE,streamflow_model_precip_seasonal_ratio_auto,a0,-549.5967314058623,550.6706355729341
1564,403232,FALSE,streamflow_model_precip_seasonal_ratio_auto,a1,0.5764121029197767,550.6706355729341
1564,403232,FALSE,streamflow_model_precip_seasonal_ratio_auto,a2,0.2275659892489883,550.6706355729341
1564,403232,FALSE,streamflow_model_precip_seasonal_ratio_auto,a4,-739.443427313784,550.6706355729341
1564,403232,FALSE,streamflow_model_precip_seasonal_ratio_auto,b,0.01001987498373006,550.6706355729341
1564,403232,FALSE,streamflow_model_precip_seasonal_ratio_auto,sd,74.55970051435123,550.6706355729341
1652,403232,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a0,-553.0002939289543,553.5812241603448
1652,403232,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a1,0.576472609191442,553.5812241603448
1652,403232,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a2,0.23040564820037068,553.5812241603448
1652,403232,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a3_intercept,375.21489507561273,553.5812241603448
1652,403232,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a4,-753.2214394826087,553.5812241603448
1652,403232,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a5,136.20009383378684,553.5812241603448
1652,403232,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,b,0.00980376253211289,553.5812241603448
1652,403232,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,sd,73.70057626325656,553.5812241603448
1684,403233,FALSE,streamflow_model_precip_seasonal_ratio_auto,a0,-681.9955422803523,506.47819056704714
1684,403233,FALSE,streamflow_model_precip_seasonal_ratio_auto,a1,0.7021752627874834,506.47819056704714
1684,403233,FALSE,streamflow_model_precip_seasonal_ratio_auto,a2,0.21029428156924632,506.47819056704714
1684,403233,FALSE,streamflow_model_precip_seasonal_ratio_auto,a4,-437.21085442048343,506.47819056704714
1684,403233,FALSE,streamflow_model_precip_seasonal_ratio_auto,b,0.00617704887362469,506.47819056704714
1684,403233,FALSE,streamflow_model_precip_seasonal_ratio_auto,sd,66.69512079589951,506.47819056704714
1712,403233,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a0,-698.4643240027096,509.83947339445245
1712,403233,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a1,0.7102224693804031,509.83947339445245
1712,403233,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a2,0.20834025110823928,509.83947339445245
1712,403233,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a3_intercept,309.85650158026283,509.83947339445245
1712,403233,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a4,-431.3064566729566,509.83947339445245
1712,403233,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a5,131.47234518443878,509.83947339445245
1712,403233,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,b,0.00600513707045696,509.83947339445245
1712,403233,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,sd,66.21279187871228,509.83947339445245
1852,404204,FALSE,streamflow_model_precip_seasonal_ratio_auto,a0,-76.37764843863766,477.82112839452213
1852,404204,FALSE,streamflow_model_precip_seasonal_ratio_auto,a1,0.19409487899524583,477.82112839452213
1852,404204,FALSE,streamflow_model_precip_seasonal_ratio_auto,a2,0.27825258836437095,477.82112839452213
1852,404204,FALSE,streamflow_model_precip_seasonal_ratio_auto,a4,-35.722019260459035,477.82112839452213
1852,404204,FALSE,streamflow_model_precip_seasonal_ratio_auto,b,0.9999999999868726,477.82112839452213
1852,404204,FALSE,streamflow_model_precip_seasonal_ratio_auto,sd,19.601390708261103,477.82112839452213
1892,404204,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a0,-77.40061781589688,481.57673856550974
1892,404204,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a1,0.19558759235022335,481.57673856550974
1892,404204,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a2,0.2835619302913701,481.57673856550974
1892,404204,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a3_intercept,12.32334872754518,481.57673856550974
1892,404204,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a4,-35.083304944646216,481.57673856550974
1892,404204,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a5,130.8241691269415,481.57673856550974
1892,404204,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,b,0.9999999999846916,481.57673856550974
1892,404204,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,sd,19.556248931495805,481.57673856550974
1960,404207,FALSE,streamflow_model_precip_seasonal_ratio_auto,a0,-423.50519011075494,640.1864902214472
1960,404207,FALSE,streamflow_model_precip_seasonal_ratio_auto,a1,0.5450318698101053,640.1864902214472
1960,404207,FALSE,streamflow_model_precip_seasonal_ratio_auto,a2,0.3353080803849693,640.1864902214472
1960,404207,FALSE,streamflow_model_precip_seasonal_ratio_auto,a4,-295.0390855271314,640.1864902214472
1960,404207,FALSE,streamflow_model_precip_seasonal_ratio_auto,b,0.01347759474756115,640.1864902214472
1960,404207,FALSE,streamflow_model_precip_seasonal_ratio_auto,sd,41.68457099181291,640.1864902214472
1952,404207,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a0,-421.6815753439855,641.8640411790868
1952,404207,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a1,0.5450767608518567,641.8640411790868
1952,404207,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a2,0.3287984384078433,641.8640411790868
1952,404207,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a3_intercept,-107.18158684693276,641.8640411790868
1952,404207,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a4,-289.260413301216,641.8640411790868
1952,404207,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a5,135.81188253730102,641.8640411790868
1952,404207,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,b,0.01361717433089169,641.8640411790868
1952,404207,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,sd,40.898549605299834,641.8640411790868
2066,405205,FALSE,streamflow_model_precip_auto,a0,-166.0824096548904,531.7161257064889
2066,405205,FALSE,streamflow_model_precip_auto,a1,0.4705212550057935,531.7161257064889
2066,405205,FALSE,streamflow_model_precip_auto,a2,0.5043663881489835,531.7161257064889
2066,405205,FALSE,streamflow_model_precip_auto,b,0.6250787730518947,531.7161257064889
2066,405205,FALSE,streamflow_model_precip_auto,sd,79.67113254547544,531.7161257064889
2142,405205,TRUE,streamflow_model_intercept_shifted_CO2_auto,a0,-171.67902032811708,535.326367707736
2142,405205,TRUE,streamflow_model_intercept_shifted_CO2_auto,a1,0.4743823653282287,535.326367707736
2142,405205,TRUE,streamflow_model_intercept_shifted_CO2_auto,a2,0.5005210380862735,535.326367707736
2142,405205,TRUE,streamflow_model_intercept_shifted_CO2_auto,a3_intercept,-129.0129112921927,535.326367707736
2142,405205,TRUE,streamflow_model_intercept_shifted_CO2_auto,a5,136.0172863694368,535.326367707736
2142,405205,TRUE,streamflow_model_intercept_shifted_CO2_auto,b,0.24025926994539815,535.326367707736
2142,405205,TRUE,streamflow_model_intercept_shifted_CO2_auto,sd,79.32684409715343,535.326367707736
2378,405209,FALSE,streamflow_model_precip_auto,a0,-404.8516659034631,564.2911462841427
2378,405209,FALSE,streamflow_model_precip_auto,a1,0.6445032297185636,564.2911462841427
2378,405209,FALSE,streamflow_model_precip_auto,a2,0.25216740288559913,564.2911462841427
2378,405209,FALSE,streamflow_model_precip_auto,b,0.02567909776261551,564.2911462841427
2378,405209,FALSE,streamflow_model_precip_auto,sd,77.86118496858172,564.2911462841427
2334,405209,TRUE,streamflow_model_intercept_shifted_CO2_auto,a0,-384.7800587122665,567.6982133724808
2334,405209,TRUE,streamflow_model_intercept_shifted_CO2_auto,a1,0.6501094574369095,567.6982133724808
2334,405209,TRUE,streamflow_model_intercept_shifted_CO2_auto,a2,0.24966468888525672,567.6982133724808
2334,405209,TRUE,streamflow_model_intercept_shifted_CO2_auto,a3_intercept,-14.739013216203148,567.6982133724808
2334,405209,TRUE,streamflow_model_intercept_shifted_CO2_auto,a5,132.8210085518841,567.6982133724808
2334,405209,TRUE,streamflow_model_intercept_shifted_CO2_auto,b,0.4849508649388062,567.6982133724808
2334,405209,TRUE,streamflow_model_intercept_shifted_CO2_auto,sd,77.38176981361896,567.6982133724808
2524,405212,FALSE,streamflow_model_precip_seasonal_ratio_auto,a0,-227.25967222050167,553.6994685056537
2524,405212,FALSE,streamflow_model_precip_seasonal_ratio_auto,a1,0.40948400414196207,553.6994685056537
2524,405212,FALSE,streamflow_model_precip_seasonal_ratio_auto,a2,0.1463434638479668,553.6994685056537
2524,405212,FALSE,streamflow_model_precip_seasonal_ratio_auto,a4,-259.4372107716673,553.6994685056537
2524,405212,FALSE,streamflow_model_precip_seasonal_ratio_auto,b,0.05997044154915888,553.6994685056537
2524,405212,FALSE,streamflow_model_precip_seasonal_ratio_auto,sd,30.498083299448833,553.6994685056537
2599,405212,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio,a0,-214.165324142718,531.8229496248736
2599,405212,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio,a1,0.40333204181242727,531.8229496248736
2599,405212,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio,a3_intercept,-1.1168952138075383,531.8229496248736
2599,405212,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio,a4,-222.66615936640983,531.8229496248736
2599,405212,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio,a5,73.20000000940608,531.8229496248736
2599,405212,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio,b,0.0413032640959182,531.8229496248736
2599,405212,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio,sd,24.642706157730025,531.8229496248736
2704,405214,FALSE,streamflow_model_precip_seasonal_ratio_auto,a0,-400.08531244881215,672.2504413091724
2704,405214,FALSE,streamflow_model_precip_seasonal_ratio_auto,a1,0.5779848704627418,672.2504413091724
2704,405214,FALSE,streamflow_model_precip_seasonal_ratio_auto,a2,0.215604153019211,672.2504413091724
2704,405214,FALSE,streamflow_model_precip_seasonal_ratio_auto,a4,-209.16323720849755,672.2504413091724
2704,405214,FALSE,streamflow_model_precip_seasonal_ratio_auto,b,0.00951170963392594,672.2504413091724
2704,405214,FALSE,streamflow_model_precip_seasonal_ratio_auto,sd,54.214604301856845,672.2504413091724
2708,405214,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a0,-400.6239929456831,676.2354295449361
2708,405214,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a1,0.5781864083538595,676.2354295449361
2708,405214,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a2,0.2157488156032885,676.2354295449361
2708,405214,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a3_intercept,93.68245063872928,676.2354295449361
2708,405214,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a4,-210.4969495538512,676.2354295449361
2708,405214,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,a5,136.3378652310672,676.2354295449361
2708,405214,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,b,0.00948682092161611,676.2354295449361
2708,405214,TRUE,streamflow_model_intercept_shifted_CO2_seasonal_ratio_auto,sd,54.20793357396292,676.2354295449361
2824,405215,FALSE,streamflow_model_precip_seasonal_ratio_auto,a0,-465.61832677447046,531.0129189833651
2824,405215,FALSE,streamflow_model_precip_seasonal_ratio_auto,a1,0.7434437436793006,531.0129189833651
2824,405215,FALSE,streamflow_model_precip_seasonal_ratio_auto,a2,0.1481523535085303,531.0129189833651
2824,405215,FALSE,streamflow_model_precip_seasonal_ratio_auto,a4,-260.2486540798059,531.0129189833651
2824,405215,FALSE,streamflow_model_precip_seasonal_ratio_auto,b,0.00977645931667831,531.0129189833651
2824,405215,FALSE,streamflow_model_precip_seasonal_ratio_auto,sd,77.31373983765764,531.0129189833651
2854,405215,TRUE,streamflow_model_slope_shifted_CO2_auto,a0,-476.2167905618248,534.9683824595351
2854,405215,TRUE,streamflow_model_slope_shifted_CO2_auto,a1,0.7450438368963507,534.9683824595351
2854,405215,TRUE,streamflow_model_slope_shifted_CO2_auto,a2,0.14813495550979194,534.9683824595351
2854,405215,TRUE,streamflow_model_slope_shifted_CO2_auto,a3_slope,-0.0787777034563577,534.9683824595351
2854,405215,TRUE,streamflow_model_slope_shifted_CO2_auto,a5,136.1300379995426,534.9683824595351
2854,405215,TRUE,streamflow_model_slope_shifted_CO2_auto,b,0.00893709785845677,534.9683824595351
2854,405215,TRUE,streamflow_model_slope_shifted_CO2_auto,sd,79.01194497288544,534.9683824595351
3028,405217,FALSE,streamflow_model_precip_seasonal_ratio_auto,a0,-523.2911406824643,478.0808555258125
3028,405217,FALSE,streamflow_model_precip_seasonal_ratio_auto,a1,0.6703758451883599,478.0808555258125
3028,405217,FALSE,streamflow_model_precip_seasonal_ratio_auto,a2,0.2672946020906919,478.0808555258125
3028,405217,FALSE,streamflow_model_precip_seasonal_ratio_auto,a4,-392.0146142729318,478.0808555258125
3028,405217,FALSE,streamflow_model_precip_seasonal_ratio_auto,b,0.0121813602388219,478.0808555258125
3028,405217,FALSE,streamflow_model_precip_seasonal_ratio_auto,sd,48.30015787586261,478.0808555258125
2928,405217,TRUE,streamflow_model_drought_slope_shifted_CO2_seasonal_ratio_auto,a0_d,-523.3454656829248,481.6844881585969
2928,405217,TRUE,streamflow_model_drought_slope_shifted_CO2_seasonal_ratio_auto,a0_n,-562.0848799043887,481.6844881585969
2928,405217,TRUE,streamflow_model_drought_slope_shifted_CO2_seasonal_ratio_auto,a1,0.6944483759328303,481.6844881585969
2928,405217,TRUE,streamflow_model_drought_slope_shifted_CO2_seasonal_ratio_auto,a2,0.27301061042537733,481.6844881585969
2928,405217,TRUE,streamflow_model_drought_slope_shifted_CO2_seasonal_ratio_auto,a3_slope,0.05608781435655308,481.6844881585969
2928,405217,TRUE,streamflow_model_drought_slope_shifted_CO2_seasonal_ratio_auto,a4,-366.1191754472884,481.6844881585969
2928,405217,TRUE,streamflow_model_drought_slope_shifted_CO2_seasonal_ratio_auto,a5,135.9286514905015,481.6844881585969
2928,405217,TRUE,streamflow_model_drought_slope_shifted_CO2_seasonal_ratio_auto,b,0.01073672136037703,481.6844881585969
2928,405217,TRUE,streamflow_model_drought_slope_shifted_CO2_seasonal_ratio_auto,sd,47.002622514179336,481.6844881585969
3123,405218,FALSE,streamflow_model_precip_seasonal_ratio,a0,-426.69649045423193,726.4809443044638
3123,405218,FALSE,streamflow_model_precip_seasonal_ratio,a1,0.8433342681199649,726.4809443044638
3123,405218,FALSE,streamflow_model_precip_seasonal_ratio,a4,-619.5533413851508,726.4809443044638
3123,405218,FALSE,streamflow_model_precip_seasonal_ratio,b,0.46317826206949553,726.4809443044638
3123,405218,FALSE,streamflow_model_precip_seasonal_ratio,sd,78.18936106257156,726.4809443044638
3275,405218,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio,a0,-426.1725139086643,729.9899146998408
3275,405218,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio,a1,0.8424591259742195,729.9899146998408
3275,405218,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio,a3_slope,0.2357257067755505,729.9899146998408
3275,405218,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio,a4,-629.0730545656536,729.9899146998408
3275,405218,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio,a5,136.22176011718477,729.9899146998408
3275,405218,TRUE,streamflow_model_slope_shifted_CO2_seasonal_ratio,b,0.6287117897093647,729.9899146998408
