gauge,streamflow_model,objective_function,optimiser,parameter,parameter_value,loglikelihood,AIC,exit_message,near_bounds
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,a2,-0.16775520906701313,51.50890859914992,111.01781719829984,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,sd,1.4401378162420384,51.50890859914992,111.01781719829984,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,a0,-1.4603467951700964,51.508908599149656,111.01781719829931,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,a1,0.008685536584733559,51.508908599149656,111.01781719829931,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,a2,-0.16775527002833557,51.508908599149656,111.01781719829931,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,sd,1.4401378280862636,51.508908599149656,111.01781719829931,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,a0,-1.460346908347617,51.50890859914963,111.01781719829926,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,a1,0.008685536344775747,51.50890859914963,111.01781719829926,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,a2,-0.16775548842215016,51.50890859914963,111.01781719829926,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,sd,1.4401377985595334,51.50890859914963,111.01781719829926,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,a0,-1.4603461112292848,51.50890859914997,111.01781719829994,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,a1,0.008685534768345823,51.50890859914997,111.01781719829994,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,a2,-0.1677554782367079,51.50890859914997,111.01781719829994,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,sd,1.440137603974661,51.50890859914997,111.01781719829994,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,a0,-1.4603469569133836,51.5089085991494,111.0178171982988,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,a1,0.00868553632361427,51.5089085991494,111.0178171982988,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,a2,-0.1677553259239556,51.5089085991494,111.0178171982988,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,sd,1.440137905922774,51.5089085991494,111.0178171982988,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,a0,-1.4603466926105284,51.508908599149564,111.01781719829913,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,a1,0.008685536488010875,51.508908599149564,111.01781719829913,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,a2,-0.1677553612513324,51.508908599149564,111.01781719829913,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,sd,1.440137697009343,51.508908599149564,111.01781719829913,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,a0,-1.4603466913127363,51.5089085991496,111.0178171982992,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,a1,0.00868553585832625,51.5089085991496,111.0178171982992,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,a2,-0.1677553238174183,51.5089085991496,111.0178171982992,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,sd,1.4401379315488527,51.5089085991496,111.0178171982992,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,a0,-1.4603473678801606,51.50890859914984,111.01781719829968,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,a1,0.008685537152143291,51.50890859914984,111.01781719829968,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,a2,-0.1677554255113365,51.50890859914984,111.01781719829968,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,sd,1.440137809559421,51.50890859914984,111.01781719829968,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,a0,-1.4603477301987482,51.508908599150104,111.01781719830021,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,a1,0.008685537187267724,51.508908599150104,111.01781719830021,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,a2,-0.1677552850051497,51.508908599150104,111.01781719830021,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,sd,1.4401381023691553,51.508908599150104,111.01781719830021,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,a0,-1.460347010954763,51.50890859914945,111.0178171982989,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,a1,0.008685536353865106,51.50890859914945,111.0178171982989,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,a2,-0.1677553647329293,51.50890859914945,111.0178171982989,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,constant_sd_objective_function,cma_result,sd,1.440137951774902,51.50890859914945,111.0178171982989,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result,a0,-2.6151190723128366,50.0685513087474,110.1371026174948,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result,a1,0.010623369171431205,50.0685513087474,110.1371026174948,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result,a2,-0.2398748150759299,50.0685513087474,110.1371026174948,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result,sd,0.21788183325599708,50.0685513087474,110.1371026174948,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result,scale_CO2,0.020249451307499847,50.0685513087474,110.1371026174948,Standard deviation below tolerance in all coordinates.,FALSE
G0010005,streamflow_model_precip_auto,CO2_variable_objective_function,cma_result,a0,-2.615118525181856,50.06855130874725,110.1371026174945,Standard deviation below tolerance in all coordinates.,FALSE
