gauge,streamflow_model,objective_function,parameter,parameter_values
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,9.481750608469383
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,3.866367044814005e-6
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.9258546672694151
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,460.5188969227239
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-202.391190127788
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.006837979116614633
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.358154061045741
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,13.761173328930507
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-202.39119158464462
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.006837977323472156
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.3581540283390878
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,91.39354830834633
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-202.39119208664206
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.00683797690445713
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.18578446252345282
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,91.39354224692666
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-7.203599507535955
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.00374792081485487
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.3404938051207409
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,317.1268947817506
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-7.203599507535955
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.00374792081485487
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.3404938051207409
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,317.1268947817506
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-7.203599507535955
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.00374792081485487
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.3404938051207409
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,317.1268947817506
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-7.203599507535955
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.00374792081485487
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.3404938051207409
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,317.1268947817506
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-7.203599507535955
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.00374792081485487
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.3404938051207409
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,317.1268947817506
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-7.203599507535955
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.00374792081485487
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.3404938051207409
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,317.1268947817506
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-7.203599507535955
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.00374792081485487
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.3404938051207409
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,317.1268947817506
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,13.850117278244454
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.049029009069252415
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.8671689284956401
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,4.479538489970425e-8
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,13.850117278244454
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.049029009069252415
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.8671689284956401
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,4.479538489970425e-8
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,13.850117278244454
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.049029009069252415
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.8671689284956401
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,4.479538489970425e-8
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-240.010144543394
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.016312249463587204
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.6900059765952742
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,82.59420782486187
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-240.010144543394
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.016312249463587204
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.6900059765952742
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,82.59420782486187
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-240.010144543394
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.016312249463587204
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.6900059765952742
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,82.59420782486187
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-240.010144543394
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.016312249463587204
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.6900059765952742
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,82.59420782486187
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-233.05397067005526
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.016312253107955886
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.03295598936168109
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,82.59423657119785
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-233.05397067005526
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.016312253107955886
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.03295598936168109
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,82.59423657119785
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-130.05953446866982
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.003888982202066913
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.08800747752132398
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,202.63812216723173
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-100.58500973314096
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.15458111117110335
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.45895105517977375
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,0.14951895526656014
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-100.58500973314096
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.15458111117110335
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.45895105517977375
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,0.14951895526656014
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-100.58500973314096
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.15458111117110335
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.45895105517977375
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,0.14951895526656014
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-100.58500973314096
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.15458111117110335
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.45895105517977375
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,0.14951895526656014
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-100.58500973314096
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.15458111117110335
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.45895105517977375
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,0.14951895526656014
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-100.58500973314096
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.15458111117110335
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.45895105517977375
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,0.14951895526656014
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-100.58500973314096
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.15458111117110335
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.45895105517977375
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,0.14951895526656014
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-100.58500973314096
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.15458111117110335
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.45895105517977375
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,0.14951895526656014
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-100.58500973314096
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.15458111117110335
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.45895105517977375
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,0.14951895526656014
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-100.58500973314096
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.15458111117110335
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.45895105517977375
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,0.14951895526656014
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-74.93985801411105
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.7294950769739054e-8
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.8804310964780553
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,0.013491888095447603
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-74.93985801411105
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.7294950769739054e-8
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.8804310964780553
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,0.013491888095447603
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-74.93985801411105
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.7294950769739054e-8
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.8804310964780553
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,0.013491888095447603
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-74.93985801411105
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.7294950769739054e-8
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.8804310964780553
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,0.013491888095447603
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-74.93985801411105
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.7294950769739054e-8
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.8804310964780553
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,0.013491888095447603
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-257.3685367956742
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.2242471370520377e-7
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.05814783603296392
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,31.49173977853201
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-257.36853310465375
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.007231049974369225
102101A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.05814785695366975
102101A,streamflow_model_precip_auto,constant_sd_objective_function,sd,31.49173946404241
