gauge,streamflow_model,objective_function,parameter,parameter_values
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,3.822858531640548e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.08069118289853706
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,1.2379080221931342
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,85.31969439897597
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-262.4937953377252
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,3.822858531640548e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.08069118289853706
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,1.2379080221931342
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-292.88147907223265
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,95.87219751472976
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,3.4248030461193716e-6
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.00509601006910392
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,0.09247192235839456
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-292.88147907223265
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,95.87219751472976
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,3.4248030461193716e-6
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.00509601006910392
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,0.09247192235839456
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-252.91470433731064
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-26.778245932214983
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.00938727754107758
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,7.170359056758963
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,114.83286202127076
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-153.6496637515257
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,21.15760641635751
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.01926086209767258
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,34.93381211113515
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,0.16335164949433287
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-153.6496637515257
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,21.15760641635751
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.01926086209767258
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,34.93381211113515
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,0.16335164949433287
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-153.6496637515257
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,21.15760641635751
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.01926086209767258
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,34.93381211113515
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,0.16335164949433287
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-153.6496637515257
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,21.15760641635751
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.01926086209767258
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,34.93381211113515
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,0.16335164949433287
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-153.64966912949532
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,21.157611298497105
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,5.57756114088721e-7
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,34.93380376521421
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,0.5763747159683543
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-274.9871709377811
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,21.15761166955849
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,5.577560108715206e-7
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,34.933799791746786
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,0.5763746625086777
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,10.189547025343415
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,0.21312358631632833
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,4.3738822608142445e-6
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,15.008631042615797
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,0.02508891214036603
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-50.58474477884056
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-53.861981179400374
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,5.909510646051725e-7
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,139.4465533836387
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,0.4561876420707466
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-50.58474477884056
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-53.861981179400374
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,5.909510646051725e-7
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,139.4465533836387
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,0.4561876420707466
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-50.58474477884056
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-53.861981179400374
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,5.909510646051725e-7
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,139.4465533836387
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,0.4561876420707466
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-50.58474477884056
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-53.861981179400374
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,5.909510646051725e-7
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,139.4465533836387
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,0.4561876420707466
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-50.58474477884056
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-53.861981179400374
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,5.909510646051725e-7
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,139.4465533836387
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,0.4561876420707466
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-50.58474477884056
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-53.861981179400374
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,5.909510646051725e-7
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,139.4465533836387
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,0.4561876420707466
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-50.58474477884056
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-53.861981179400374
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,5.909510646051725e-7
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,139.4465533836387
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,0.4561876420707466
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-50.58474477884056
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-53.861981179400374
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,5.909510646051725e-7
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,139.4465533836387
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,0.4561876420707466
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-50.58474419627191
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-53.861972057984985
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,3.6570730372403035e-8
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,6.81765720677137e-5
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,0.4561876695442816
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-50.58474419627191
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-53.861972057984985
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,3.6570730372403035e-8
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,6.81765720677137e-5
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,0.4561876695442816
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-135.03485106100536
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-110.61013187442614
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,1.127047410715771e-6
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,4.068146072978333e-6
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,0.7620607550615867
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-135.03485106100536
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-110.61013187442614
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,1.127047410715771e-6
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,4.068146072978333e-6
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,0.7620607550615867
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-135.03485106100536
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-110.61013187442614
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,1.127047410715771e-6
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,4.068146072978333e-6
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,0.7620607550615867
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-135.03485106100536
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-110.61013187442614
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,1.127047410715771e-6
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,4.068146072978333e-6
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,0.7620607550615867
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-135.03485106100536
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-110.61013187442614
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,1.127047410715771e-6
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,4.068146072978333e-6
